Fecha sistema,Fecha (DD/MM/AAAA),Nombre del índice,Índice,Variación absoluta,Variación porcentual
08/09/2026 12:56:07,2025-02-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1504.83,-16.91,-1.11122793644118
08/09/2026 12:56:07,2025-02-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1523.08,18.25,1.21276157439711
08/09/2026 12:56:07,2025-02-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1510.21,-12.87,-0.844998292932742
08/09/2026 12:56:07,2025-02-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1525.14,14.93,0.988604233848273
08/09/2026 12:56:07,2025-02-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1515.99,-9.15,-0.599944923089028
08/09/2026 12:56:07,2025-02-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1525.64,9.65,0.636547734483737
08/09/2026 12:56:07,2025-02-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1534.93,9.29,0.608924779109095
08/09/2026 12:56:07,2025-02-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1531.33,-3.6,-0.23453838285785
08/09/2026 12:56:07,2025-02-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1535.55,4.22,0.275577439219502
08/09/2026 12:56:07,2025-02-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1548.81,13.26,0.863534238546449
08/09/2026 12:56:07,2025-02-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1567.89,19.08,1.23191353361613
08/09/2026 12:56:07,2025-02-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1576.63,8.74,0.55743706510023
08/09/2026 12:56:07,2025-02-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1599.95,23.32,1.47910416521314
08/09/2026 12:56:07,2025-02-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1634.61,34.66,2.16631769742804
08/09/2026 12:56:07,2025-02-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1630.62,-3.99,-0.244094921724448
08/09/2026 12:56:07,2025-02-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1651.39,20.77,1.27374863548834
08/09/2026 12:56:07,2025-02-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1648.85,-2.54,-0.153809820817614
08/09/2026 12:56:07,2025-02-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1646.13,-2.72,-0.164963459380781
08/09/2026 12:56:07,2025-02-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1627.96,-18.17,-1.10380103637015
08/09/2026 12:56:07,2025-02-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1607.57,-20.39,-1.25248777611244
08/09/2026 12:56:07,2025-03-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1575.61,-31.96,-1.98809383106179
08/09/2026 12:56:07,2025-03-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1564.52,-11.09,-0.7038543802083
08/09/2026 12:56:07,2025-03-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1589.02,24.5,1.56597550686473
08/09/2026 12:56:07,2025-03-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1603.01,13.99,0.880416860706599
08/09/2026 12:56:07,2025-03-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1610.5,7.49,0.467245993474776
08/09/2026 12:56:07,2025-03-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1581.93,-28.57,-1.77398323502018
08/09/2026 12:56:07,2025-03-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1578.49,-3.44,-0.217455892485761
08/09/2026 12:56:07,2025-03-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1600.54,22.05,1.39690463670977
08/09/2026 12:56:07,2025-03-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1592.12,-8.42,-0.52607245054794
08/09/2026 12:56:07,2025-03-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1620.36,28.24,1.77373564806673
08/09/2026 12:56:07,2025-03-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1634.64,14.28,0.881285640228097
08/09/2026 12:56:07,2025-03-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1623.35,-11.29,-0.690671952234131
08/09/2026 12:56:07,2025-03-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1616.99,-6.36,-0.391782425231774
08/09/2026 12:56:07,2025-03-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1607.79,-9.2,-0.568958373273799
08/09/2026 12:56:07,2025-03-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1608.85,1.06,0.065929008141611
08/09/2026 12:56:07,2025-03-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1634.99,26.14,1.62476302949312
08/09/2026 12:56:07,2025-03-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1598.67,-36.32,-2.22142031449734
08/09/2026 12:56:07,2025-03-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1599,0.33,0.020642158794498
08/09/2026 12:56:07,2025-03-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1603.63,4.63,0.289555972482802
08/09/2026 12:56:07,2025-03-31 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1602.92,-0.71,-0.044274552109901
08/09/2026 12:56:07,2025-04-01 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1625.55,22.63,1.41179846779627
08/09/2026 12:56:07,2025-04-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1653.5,27.95,1.71941804312387
08/09/2026 12:56:07,2025-04-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1657.4,3.9,0.235863320229816
08/09/2026 12:56:07,2025-04-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1620.49,-36.91,-2.22698202003137
08/09/2026 12:56:07,2025-04-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1609.66,-10.83,-0.668316373442601
08/09/2026 12:56:07,2025-04-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1552.71,-56.95,-3.53801423903185
08/09/2026 12:56:07,2025-04-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1601.6,48.89,3.148688422178
08/09/2026 12:56:07,2025-04-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1546.98,-54.62,-3.41033966033966
08/09/2026 12:56:07,2025-04-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1561.52,14.54,0.939895796972165
08/09/2026 12:56:07,2025-04-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1582.31,20.79,1.33139505097597
08/09/2026 12:56:07,2025-04-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1603.83,21.52,1.36003690806479
08/09/2026 12:56:07,2025-04-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1626.73,22.9,1.42783212684636
08/09/2026 12:56:07,2025-04-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1619.72,-7.01,-0.430925845100293
08/09/2026 12:56:07,2025-04-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1631.26,11.54,0.712468821771664
08/09/2026 12:56:07,2025-04-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1642.84,11.58,0.709880705712149
08/09/2026 12:56:07,2025-04-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1634.48,-8.36,-0.508874875216089
08/09/2026 12:56:07,2025-04-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1641.69,7.21,0.441118887964368
08/09/2026 12:56:07,2025-04-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1618.19,-23.5,-1.43145173571137
08/09/2026 12:56:07,2025-04-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1620.8,2.61,0.161291319313554
08/09/2026 12:56:07,2025-04-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1636.51,15.71,0.969274432379072
08/09/2026 12:56:07,2025-05-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1641.99,5.48,0.334858937617246
08/09/2026 12:56:07,2025-05-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1642.08,0.09,0.005481153965615
08/09/2026 12:56:07,2025-05-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1648.51,6.43,0.391576537074929
08/09/2026 12:56:07,2025-05-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1641.08,-7.43,-0.450710035122626
08/09/2026 12:56:07,2025-05-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1655.15,14.07,0.857362224876301
08/09/2026 12:56:07,2025-05-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1645.4,-9.75,-0.589070476996043
08/09/2026 12:56:07,2025-05-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1655.26,9.86,0.599246383858028
08/09/2026 12:56:07,2025-05-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1699.93,44.67,2.69866969539529
08/09/2026 12:56:07,2025-05-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1678.16,-21.77,-1.28064096756925
08/09/2026 12:56:07,2025-05-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1666.85,-11.31,-0.67395242408352
08/09/2026 12:56:07,2025-05-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1646.92,-19.93,-1.19566847646759
08/09/2026 12:56:07,2025-05-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1658.24,11.32,0.687343647536007
08/09/2026 12:56:07,2025-05-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1662.69,4.45,0.268356812041683
08/09/2026 12:56:07,2025-05-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1649.5,-13.19,-0.793292796612718
08/09/2026 12:56:07,2025-05-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1641.31,-8.19,-0.496514095180358
08/09/2026 12:56:07,2025-05-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1654.73,13.42,0.817639568393539
08/09/2026 12:56:07,2025-05-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1652.91,-1.82,-0.109987732137569
08/09/2026 12:56:07,2025-05-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1640.95,-11.96,-0.723572366311535
08/09/2026 12:56:07,2025-05-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1647.24,6.29,0.383314543404735
08/09/2026 12:56:07,2025-05-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1636.59,-10.65,-0.646536023894514
08/09/2026 12:56:07,2025-05-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1608.9,-27.69,-1.69193261598812
08/09/2026 12:56:07,2025-06-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1643.59,34.69,2.15613151842874
08/09/2026 12:56:07,2025-06-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1651.36,7.77,0.472745636077124
08/09/2026 12:56:07,2025-06-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1655.95,4.59,0.277952717759907
08/09/2026 12:56:07,2025-06-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1651.21,-4.74,-0.286240526585948
08/09/2026 12:56:07,2025-06-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1635.71,-15.5,-0.938705555320038
08/09/2026 12:56:07,2025-06-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1649.53,13.82,0.844893043387887
08/09/2026 12:56:07,2025-06-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1659.35,9.82,0.595321091462417
08/09/2026 12:56:07,2025-06-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1648.88,-10.47,-0.63096995811613
08/09/2026 12:56:07,2025-06-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1648.92,0.04,0.002425889088351
08/09/2026 12:56:07,2025-06-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1633.17,-15.75,-0.955170657157412
08/09/2026 12:56:07,2025-06-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1631.46,-1.71,-0.104704347985819
08/09/2026 12:56:07,2025-06-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1650.7,19.24,1.17931178208476
08/09/2026 12:56:07,2025-06-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1653.04,2.34,0.14175804204277
08/09/2026 12:56:07,2025-06-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1647.78,-5.26,-0.318201616415816
08/09/2026 12:56:07,2025-06-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1671.64,23.86,1.44800883613104
08/09/2026 12:56:07,2025-06-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1672.88,1.24,0.074178650905697
08/09/2026 12:56:07,2025-06-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1678.59,5.71,0.341327530964564
08/09/2026 12:56:07,2025-06-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1668.33,-10.26,-0.611227280038604
08/09/2026 12:56:07,2025-07-01 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1674.79,6.46,0.387213560866255
08/09/2026 12:56:07,2025-07-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1693.94,19.15,1.14342693710853
08/09/2026 12:56:07,2025-07-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1684.07,-9.87,-0.582665265593823
08/09/2026 12:56:07,2025-07-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1686.87,2.8,0.166263872641874
08/09/2026 12:56:07,2025-07-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1684.81,-2.06,-0.122119665415829
08/09/2026 12:56:07,2025-07-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1688.33,3.52,0.208925635531603
08/09/2026 12:56:07,2025-07-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1675.18,-13.15,-0.778876167573875
08/09/2026 12:56:07,2025-07-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1683.16,7.98,0.476366718800368
08/09/2026 12:56:07,2025-07-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1688.47,5.31,0.315478029420851
08/09/2026 12:56:07,2025-07-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1689.69,1.22,0.072254763187975
08/09/2026 12:56:07,2025-07-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1699.41,9.72,0.575253448857483
08/09/2026 12:56:07,2025-07-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1701.62,2.21,0.130045133310973
08/09/2026 12:56:07,2025-07-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1745.28,43.66,2.56579024694115
08/09/2026 12:56:07,2025-07-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1733.54,-11.74,-0.672671433810048
08/09/2026 12:56:07,2025-07-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1742.56,9.02,0.520322576923521
08/09/2026 12:56:07,2025-07-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1727.55,-15.01,-0.861376365806629
08/09/2026 12:56:07,2025-07-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1716.19,-11.36,-0.657578651847993
08/09/2026 12:56:07,2025-07-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1709.73,-6.46,-0.376415198783351
08/09/2026 12:56:07,2025-07-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1709.23,-0.5,-0.029244383616127
08/09/2026 12:56:07,2025-07-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1762.46,53.23,3.11426782820334
08/09/2026 12:56:07,2025-07-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1757.87,-4.59,-0.260431442415714
08/09/2026 12:56:07,2025-07-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1759.9,2.03,0.115480666943517
08/09/2026 12:56:07,2025-07-31 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1772.88,12.98,0.737541905790102
08/09/2026 12:56:07,2025-08-01 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1751.56,-21.32,-1.2025630612337
08/09/2026 12:56:07,2025-08-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1751.55,-0.01,-0.000570919637352
08/09/2026 12:56:07,2025-08-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1761.81,10.26,0.585766892181211
08/09/2026 12:56:07,2025-08-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1774.53,12.72,0.721984777019088
08/09/2026 12:56:07,2025-08-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1802.78,28.25,1.59197083171319
08/09/2026 12:56:07,2025-08-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1812.81,10.03,0.556362950554144
08/09/2026 12:56:07,2025-08-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1812.19,-0.62,-0.034201046993342
08/09/2026 12:56:07,2025-08-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1826.99,14.8,0.81669140653022
08/09/2026 12:56:07,2025-08-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1845.64,18.65,1.02080471157478
08/09/2026 12:56:07,2025-08-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1856.83,11.19,0.606293751760907
08/09/2026 12:56:07,2025-08-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1853.52,-3.31,-0.17826079931927
08/09/2026 12:56:07,2025-08-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1855.31,1.79,0.096573007035263
08/09/2026 12:56:07,2025-08-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1852.35,-2.96,-0.15954207113636
08/09/2026 12:56:07,2025-08-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1858.45,6.1,0.329311415229303
08/09/2026 12:56:07,2025-08-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1850.02,-8.43,-0.453603809626301
08/09/2026 12:56:07,2025-08-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1855.52,5.5,0.297294083307207
08/09/2026 12:56:07,2025-08-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1843.98,-11.54,-0.62192808484953
08/09/2026 12:56:07,2025-08-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1838.34,-5.64,-0.30586015032701
08/09/2026 12:56:07,2025-08-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1845.6,7.26,0.39492150527106
08/09/2026 12:56:07,2025-09-01 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1842.81,-2.79,-0.151170351105332
08/09/2026 12:56:07,2025-09-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1829.25,-13.56,-0.735832777117554
08/09/2026 12:56:07,2025-09-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1831.72,2.47,0.135028016946836
08/09/2026 12:56:07,2025-09-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1832.66,0.94,0.051317887013299
08/09/2026 12:56:07,2025-09-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1862.87,30.21,1.6484236028505
08/09/2026 12:56:07,2025-09-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1871.14,8.27,0.443938653797635
08/09/2026 12:56:07,2025-09-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1867.99,-3.15,-0.168346569471018
08/09/2026 12:56:07,2025-09-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1873.17,5.18,0.277303411688499
08/09/2026 12:56:07,2025-09-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1854.57,-18.6,-0.992969137878569
08/09/2026 12:56:07,2025-09-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1845.61,-8.96,-0.483130860522924
08/09/2026 12:56:07,2025-09-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1847.03,1.42,0.076939331711467
08/09/2026 12:56:07,2025-09-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1838.67,-8.36,-0.452618528123528
08/09/2026 12:56:07,2025-09-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1834.3,-4.37,-0.23767179537383
08/09/2026 12:56:07,2025-09-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1823.31,-10.99,-0.599138635991932
08/09/2026 12:56:07,2025-09-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1858.13,34.82,1.90971365264272
08/09/2026 12:56:07,2025-09-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1871.52,13.39,0.720616964367402
08/09/2026 12:56:07,2025-09-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1871.46,-0.06,-0.003205950243652
08/09/2026 12:56:07,2025-09-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1880.71,9.25,0.494266508501384
08/09/2026 12:56:07,2025-09-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1875.73,-4.98,-0.264793615177247
08/09/2026 12:56:07,2025-09-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1863.45,-12.28,-0.654678445192005
08/09/2026 12:56:07,2025-09-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1874.87,11.42,0.612841771982076
08/09/2026 12:56:07,2025-09-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1872.36,-2.51,-0.133875948732445
08/09/2026 12:56:07,2025-10-01 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1862.92,-9.44,-0.504176547245188
08/09/2026 12:56:07,2025-10-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1848.94,-13.98,-0.750434801279712
08/09/2026 12:56:07,2025-10-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1852.74,3.8,0.205523164624055
08/09/2026 12:56:07,2025-10-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1863.19,10.45,0.564029491455898
08/09/2026 12:56:07,2025-10-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1855.73,-7.46,-0.400388580874736
08/09/2026 12:56:07,2025-10-08 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1875.25,19.52,1.05187715885393
08/09/2026 12:56:07,2025-10-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1889.25,14,0.746567124383416
08/09/2026 12:56:07,2025-10-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1869.78,-19.47,-1.03056768558952
08/09/2026 12:56:07,2025-10-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1891.64,21.86,1.16912150092524
08/09/2026 12:56:07,2025-10-15 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1891.39,-0.25,-0.013216045336322
08/09/2026 12:56:07,2025-10-16 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1898.86,7.47,0.394947631107281
08/09/2026 12:56:07,2025-10-17 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1924.26,25.4,1.3376446920784
08/09/2026 12:56:07,2025-10-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1897.42,-26.84,-1.3948219055637
08/09/2026 12:56:07,2025-10-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1888.56,-8.86,-0.466949858228542
08/09/2026 12:56:07,2025-10-22 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1915.75,27.19,1.43972126911509
08/09/2026 12:56:07,2025-10-23 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1925,9.25,0.482839618948193
08/09/2026 12:56:07,2025-10-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1945.79,20.79,1.08
08/09/2026 12:56:07,2025-10-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1956.37,10.58,0.543738019005134
08/09/2026 12:56:07,2025-10-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1977.47,21.1,1.07852809028967
08/09/2026 12:56:07,2025-10-29 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1993.83,16.36,0.827319757063318
08/09/2026 12:56:07,2025-10-30 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1990.74,-3.09,-0.154978107461519
08/09/2026 12:56:07,2025-10-31 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1987.12,-3.62,-0.181841928127229
08/09/2026 12:56:07,2025-11-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2018.42,31.3,1.57514392688917
08/09/2026 12:56:07,2025-11-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2035.82,17.4,0.862060423499569
08/09/2026 12:56:07,2025-11-06 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2045.66,9.84,0.483343321118763
08/09/2026 12:56:07,2025-11-07 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2081.29,35.63,1.74173616338981
08/09/2026 12:56:07,2025-11-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2072.04,-9.25,-0.444435902733401
08/09/2026 12:56:07,2025-11-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2081.91,9.87,0.476342155556843
08/09/2026 12:56:07,2025-11-12 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2080.68,-1.23,-0.059080363704483
08/09/2026 12:56:07,2025-11-13 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2051.57,-29.11,-1.399061845166
08/09/2026 12:56:07,2025-11-14 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2071.23,19.66,0.958290479973874
08/09/2026 12:56:07,2025-11-18 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2071.34,0.11,0.005310853937033
08/09/2026 12:56:07,2025-11-19 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2061.5,-9.84,-0.475054795446426
08/09/2026 12:56:07,2025-11-20 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2029.18,-32.32,-1.56779044385156
08/09/2026 12:56:07,2025-11-21 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2033.99,4.81,0.237041563587262
08/09/2026 12:56:07,2025-11-24 00:00:00,Índice del mercado bursátil colombiano - COLCAP,1999.67,-34.32,-1.68732392981283
08/09/2026 12:56:07,2025-11-25 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2034.26,34.59,1.72978541459341
08/09/2026 12:56:07,2025-11-26 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2041.08,6.82,0.335257046788513
08/09/2026 12:56:07,2025-11-27 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2051.65,10.57,0.517863092088502
08/09/2026 12:56:07,2025-11-28 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2073.28,21.63,1.05427338971072
08/09/2026 12:56:07,2025-12-01 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2081.43,8.15,0.393096928538355
08/09/2026 12:56:07,2025-12-02 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2115.75,34.32,1.64886640434701
08/09/2026 12:56:07,2025-12-03 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2105.66,-10.09,-0.47689944464138
08/09/2026 12:56:07,2025-12-04 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2115.96,10.3,0.489157793755877
08/09/2026 12:56:07,2025-12-05 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2112.7,-3.26,-0.15406718463487
08/09/2026 12:56:07,2025-12-09 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2123.58,10.88,0.514980830217258
08/09/2026 12:56:07,2025-12-10 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2119.71,-3.87,-0.182239425875173
08/09/2026 12:56:07,2025-12-11 00:00:00,Índice del mercado bursátil colombiano - COLCAP,2114.21,-5.5,-0.259469455727434
